"X","genre","loudness"
4932,"Dance",-5.051
4933,"Dance",-7.273
4934,"Dance",-4.709
4935,"Dance",-2.915
4936,"Dance",-6.39
4937,"Dance",-8.251
4938,"Dance",-5.791
4939,"Dance",-7.009
4940,"Dance",-8.519
4941,"Dance",-4.877
4942,"Dance",-3.615
4943,"Dance",-9.707
4944,"Dance",-13.342
4945,"Dance",-6.055
4946,"Dance",-3.802
4947,"Dance",-5.457
4948,"Dance",-5.318
4949,"Dance",-8.123
4950,"Dance",-4.694
4951,"Dance",-4.255
4952,"Dance",-4.959
4953,"Dance",-3.501
4954,"Dance",-6.962
4955,"Dance",-4.047
4956,"Dance",-3.89
4957,"Dance",-5.047
4958,"Dance",-5.629
4959,"Dance",-4.477
4960,"Dance",-9.212
4961,"Dance",-2.621
4962,"Dance",-10.127
4963,"Dance",-2.794
4964,"Dance",-9.531
4965,"Dance",-4.666
4966,"Dance",-3.993
4967,"Dance",-7.948
4968,"Dance",-7.172
4969,"Dance",-3.731
4970,"Dance",-7.022
4971,"Dance",-6.067
4972,"Dance",-7.589
4973,"Dance",-10.183
4974,"Dance",-8.847
4975,"Dance",-5.238
4976,"Dance",-4.764
4977,"Dance",-3.664
4978,"Dance",-4.501
4979,"Dance",-14.36
4980,"Dance",-3.418
4981,"Dance",-4.03
4982,"Dance",-2.576
4983,"Dance",-3.153
4984,"Dance",-3.228
4985,"Dance",-7.078
4986,"Dance",-4.13
4987,"Dance",-5.632
4988,"Dance",-4.984
4989,"Dance",-6.004
4990,"Dance",-3.903
4991,"Dance",-5.063
4992,"Dance",-7.981
4993,"Dance",-9.377
4994,"Dance",-4.67
4995,"Dance",-7.973
4996,"Dance",-5.417
4997,"Dance",-3.497
4998,"Dance",-10.144
4999,"Dance",-3.208
5000,"Dance",-5.698
5001,"Dance",-6.981
5002,"Dance",-3.184
5003,"Dance",-9.974
5004,"Dance",-6.969
5005,"Dance",-3.525
5006,"Dance",-3.963
5007,"Dance",-3.557
5008,"Dance",-7.428
5009,"Dance",-9.442
5010,"Dance",-8.019
5011,"Dance",-6.672
5012,"Dance",-5.131
5013,"Dance",-8.589
5014,"Dance",-3.944
5015,"Dance",-7.395
5016,"Dance",-7.549
5017,"Dance",-7.575
5018,"Dance",-3.716
5019,"Dance",-5.963
5020,"Dance",-4.507
5021,"Dance",-9.159
5022,"Dance",-6.7
5023,"Dance",-4.473
5024,"Dance",-4.683
5025,"Dance",-6.524
5026,"Dance",-5.434
5027,"Dance",-6.298
5028,"Dance",-7.521
5029,"Dance",-7.073
5030,"Dance",-4.656
5031,"Dance",-4.502
5032,"Dance",-7.143
5033,"Dance",-3.455
5034,"Dance",-4.09
5035,"Dance",-4.193
5036,"Dance",-6.211
5037,"Dance",-5.288
5038,"Dance",-8.308
5039,"Dance",-6.421
5040,"Dance",-4.112
5041,"Dance",-5.679
5042,"Dance",-8.433
5043,"Dance",-3.44
5044,"Dance",-3.455
5045,"Dance",-9.299
5046,"Dance",-4.039
5047,"Dance",-4.329
5048,"Dance",-4.693
5049,"Dance",-7.987
5050,"Dance",-4.667
5051,"Dance",-4.665
5052,"Dance",-4.611
5053,"Dance",-7.628
5054,"Dance",-2.729
5055,"Dance",-4.861
5056,"Dance",-4.461
5057,"Dance",-7.811
5058,"Dance",-7.687
5059,"Dance",-7.143
5060,"Dance",-6.788
5061,"Dance",-6.288
5062,"Dance",-3.931
5063,"Dance",-2.061
5064,"Dance",-3.652
5065,"Dance",-5.485
5066,"Dance",-4.741
5067,"Dance",-4.095
5068,"Dance",-3.851
5069,"Dance",-4.672
5070,"Dance",-4.247
5071,"Dance",-5.235
5072,"Dance",-4.803
5073,"Dance",-7.808
5074,"Dance",-8.444
5075,"Dance",-6.509
5076,"Dance",-5.078
5077,"Dance",-4.929
5078,"Dance",-4.458
5079,"Dance",-8.676
5080,"Dance",-4.796
5081,"Dance",-8.773
5082,"Dance",-3.04
5083,"Dance",-5.807
5084,"Dance",-6.365
5085,"Dance",-5.949
5086,"Dance",-4.205
5087,"Dance",-12.696
5088,"Dance",-4.659
5089,"Dance",-5.339
5090,"Dance",-4.975
5091,"Dance",-4.694
5092,"Dance",-4.818
5093,"Dance",-9.153
5094,"Dance",-3.86
5095,"Dance",-6.906
5096,"Dance",-8.064
5097,"Dance",-4.337
5098,"Dance",-3.936
5099,"Dance",-8.209
5100,"Dance",-7.764
5101,"Dance",-9.848
5102,"Dance",-6.82
5103,"Dance",-5.683
5104,"Dance",-9.318
5105,"Dance",-8.465
5106,"Dance",-6.206
5107,"Dance",-5.712
5108,"Dance",-5.874
5109,"Dance",-5.486
5110,"Dance",-5.38
5111,"Dance",-5.202
5112,"Dance",-4.083
5113,"Dance",-7.113
5114,"Dance",-5.446
5115,"Dance",-5.088
5116,"Dance",-8.256
5117,"Dance",-7.522
5118,"Dance",-11.326
5119,"Dance",-5.166
5120,"Dance",-2.914
5121,"Dance",-11.308
5122,"Dance",-5.021
5123,"Dance",-6.176
5124,"Dance",-4.113
5125,"Dance",-6.828
5126,"Dance",-7.293
5127,"Dance",1.342
5128,"Dance",-5.042
5129,"Dance",-8.188
5130,"Dance",-4.047
5131,"Dance",-5.063
5132,"Dance",-5.249
5133,"Dance",-4.802
5134,"Dance",-3.778
5135,"Dance",-10.763
5136,"Dance",-6.795
5137,"Dance",-6.615
5138,"Dance",-6.95
5139,"Dance",-8.162
5140,"Dance",-7.53
5141,"Dance",-6.84
5142,"Dance",-5.196
5143,"Dance",-5.629
5144,"Dance",-5.355
5145,"Dance",-7.165
5146,"Dance",-5.051
5147,"Dance",-4.558
5148,"Dance",-6.881
5149,"Dance",-6.305
5150,"Dance",-7.456
5151,"Dance",-3.576
5152,"Dance",-8.32
5153,"Dance",-3.547
5154,"Dance",-8.693
5155,"Dance",-4.17
5156,"Dance",-6.732
5157,"Dance",-5.309
5158,"Dance",-3.662
5159,"Dance",-5.444
5160,"Dance",-5.487
5161,"Dance",-13.217
5162,"Dance",-5.702
5163,"Dance",-2.861
5164,"Dance",-5.781
5165,"Dance",-4.333
5166,"Dance",-7.472
5167,"Dance",-2.114
5168,"Dance",-8.347
5169,"Dance",-5.182
5170,"Dance",-5.526
5171,"Dance",-6.329
5172,"Dance",-8.5
5173,"Dance",-6.468
5174,"Dance",-5.533
5175,"Dance",-3.618
5176,"Dance",-7.555
5177,"Dance",-5.812
5178,"Dance",-5.683
5179,"Dance",-3.715
5180,"Dance",-3.571
5181,"Dance",-7.86
5182,"Dance",-5.358
5183,"Dance",-6.578
5184,"Dance",-8.846
5185,"Dance",-3.73
5186,"Dance",-7.088
5187,"Dance",-13.937
5188,"Dance",-7.405
5189,"Dance",-5.283
5190,"Dance",-3.985
5191,"Dance",-5.634
5192,"Dance",-14.343
5193,"Dance",-3.327
5194,"Dance",-6.192
5195,"Dance",-6.864
5196,"Dance",-6.835
5197,"Dance",-4.663
5198,"Dance",-7.336
5199,"Dance",-3.768
5200,"Dance",-8.314
5201,"Dance",-6.714
5202,"Dance",-3.696
5203,"Dance",-9.096
5204,"Dance",-5.264
5205,"Dance",-6.001
5206,"Dance",-1.988
5207,"Dance",-7.273
5208,"Dance",-4.058
5209,"Dance",-4.303
5210,"Dance",-3.476
5211,"Dance",-8.165
5212,"Dance",-8.212
5213,"Dance",-4.115
5214,"Dance",-9.849
5215,"Dance",-5.376
5216,"Dance",-8.367
5217,"Dance",-4.477
5218,"Dance",-9.117
5219,"Dance",-3.392
5220,"Dance",-5.584
5221,"Dance",-5.229
5222,"Dance",-2.669
5223,"Dance",-7.435
5224,"Dance",-4.847
5225,"Dance",-10.668
5226,"Dance",-9.844
5227,"Dance",-5.888
5228,"Dance",-3.866
5229,"Dance",-3.934
5230,"Dance",-4.089
5231,"Dance",-4.322
5232,"Dance",-5.89
5233,"Dance",-6.076
5234,"Dance",-8.062
5235,"Dance",-3.139
5236,"Dance",-4.788
5237,"Dance",-4.296
5238,"Dance",-7.226
5239,"Dance",-3.821
5240,"Dance",-5.815
5241,"Dance",-6.597
5242,"Dance",-2.636
5243,"Dance",-7.878
5244,"Dance",-3.893
5245,"Dance",-7.903
5246,"Dance",-6.051
5247,"Dance",-5.318
5248,"Dance",-4.642
5249,"Dance",-9.55
5250,"Dance",-7.048
5251,"Dance",-9.767
5252,"Dance",-5
5253,"Dance",-4.961
5254,"Dance",-4.902
5255,"Dance",-6.545
5256,"Dance",-3.701
5257,"Dance",-6.138
5258,"Dance",-5.709
5259,"Dance",-8.591
5260,"Dance",-6.056
5261,"Dance",-4.159
5262,"Dance",-3.828
5263,"Dance",-8.178
5264,"Dance",-6.926
5265,"Dance",-5.498
5266,"Dance",-7.046
5267,"Dance",-5.455
5268,"Dance",-7.151
5269,"Dance",-3.8
5270,"Dance",-2.73
5271,"Dance",-7.79
5272,"Dance",-5.011
5273,"Dance",-4.556
5274,"Dance",-5.241
5275,"Dance",-4.986
5276,"Dance",-11.084
5277,"Dance",-9.604
5278,"Dance",-6.123
5279,"Dance",-4.213
5280,"Dance",-4.735
5281,"Dance",-6.19
5282,"Dance",-3.984
5283,"Dance",-6.809
5284,"Dance",-3.806
5285,"Dance",-3.71
5286,"Dance",-8.444
5287,"Dance",-5.573
5288,"Dance",-7.159
5289,"Dance",-4.535
5290,"Dance",-6.213
5291,"Dance",-9.838
5292,"Dance",-5.003
5293,"Dance",-3.178
5294,"Dance",-3.285
5295,"Dance",-3.422
5296,"Dance",-4.175
5297,"Dance",-6.38
5298,"Dance",-4.195
5299,"Dance",-4.883
5300,"Dance",-6.49
5301,"Dance",-7.058
5302,"Dance",-5.35
5303,"Dance",-4.444
5304,"Dance",-10.553
5305,"Dance",-12.031
5306,"Dance",-10.966
5307,"Dance",-4.408
5308,"Dance",-8.543
5309,"Dance",-6.664
5310,"Dance",-8.515
5311,"Dance",-5.97
5312,"Dance",-5.546
5313,"Dance",-9.334
5314,"Dance",-1.273
5315,"Dance",-4.335
5316,"Dance",-7.242
5317,"Dance",-4.831
5318,"Dance",-10.699
5319,"Dance",-5.82
5320,"Dance",-5.159
5321,"Dance",-3.73
5322,"Dance",-4.042
5323,"Dance",-6.254
5324,"Dance",-7.02
5325,"Dance",-6.896
5326,"Dance",-13.55
5327,"Dance",-7.273
5328,"Dance",-6.46
5329,"Dance",-6.303
5330,"Dance",-5.186
5331,"Dance",-3.81
5332,"Dance",-6.877
5333,"Dance",-4.198
5334,"Dance",-7.871
5335,"Dance",-10.019
5336,"Dance",-9.264
5337,"Dance",-5.99
5338,"Dance",-5.023
5339,"Dance",-5.903
5340,"Dance",-4.588
5341,"Dance",-5.413
5342,"Dance",-6.997
5343,"Dance",-3.87
5344,"Dance",-10.461
5345,"Dance",-7.585
5346,"Dance",-6.419
5347,"Dance",-6.173
5348,"Dance",-4.79
5349,"Dance",-4.132
5350,"Dance",-2.037
5351,"Dance",-4.663
5352,"Dance",-4.679
5353,"Dance",-7.906
5354,"Dance",-5.075
5355,"Dance",-5.637
5356,"Dance",-4.729
5357,"Dance",-5.688
5358,"Dance",-4.843
5359,"Dance",-6.365
5360,"Dance",-5.603
5361,"Dance",-4.942
5362,"Dance",-9.608
5363,"Dance",-8.031
5364,"Dance",-5.447
5365,"Dance",-6.958
5366,"Dance",-5.394
5367,"Dance",-11.956
5368,"Dance",-8.985
5369,"Dance",-4.36
5370,"Dance",-5.994
5371,"Dance",-7.617
5372,"Dance",-6.177
5373,"Dance",-3.843
5374,"Dance",-6.89
5375,"Dance",-6.823
5376,"Dance",-4.391
5377,"Dance",-2.224
5378,"Dance",-3.824
5379,"Dance",-6.735
5380,"Dance",-5.405
5381,"Dance",-3.76
5382,"Dance",-5.066
5383,"Dance",-6.759
5384,"Dance",-2.267
5385,"Dance",-6.453
5386,"Dance",-6.869
5387,"Dance",-4.861
5388,"Dance",-7.585
5389,"Dance",-7.275
5390,"Dance",-5.086
5391,"Dance",-6.286
5392,"Dance",-5.616
5393,"Dance",-3.806
5394,"Dance",-5.711
5395,"Dance",-3.573
5396,"Dance",-4.008
5397,"Dance",-9.732
5398,"Dance",-4.508
5399,"Dance",-3.204
5400,"Dance",-8.774
5401,"Dance",-6.081
5402,"Dance",-8.605
5403,"Dance",-4.683
5404,"Dance",-9.393
5405,"Dance",-7.891
5406,"Dance",-5.568
5407,"Dance",-4.327
5408,"Dance",-2.473
5409,"Dance",-7.88
5410,"Dance",-3.147
5411,"Dance",-6.023
5412,"Dance",-4.992
5413,"Dance",-3.383
5414,"Dance",-2.967
5415,"Dance",-13.123
5416,"Dance",-7.694
5417,"Dance",-8.282
5418,"Dance",-4.944
5419,"Dance",-3.278
5420,"Dance",-5.77
5421,"Dance",-4.682
5422,"Dance",-7.081
5423,"Dance",-3.059
5424,"Dance",-5.988
5425,"Dance",-7.315
5426,"Dance",-7.355
5427,"Dance",-5.903
5428,"Dance",-4.302
5429,"Dance",-7.968
5430,"Dance",-5.567
5431,"Dance",-5.413
5432,"Dance",-3.245
5433,"Dance",-6.812
5434,"Dance",-4.818
5435,"Dance",-10.175
5436,"Dance",-8.806
5437,"Dance",-5.142
5438,"Dance",-2.812
5439,"Dance",-6.157
5440,"Dance",-4.466
5441,"Dance",-6.329
5442,"Dance",-2.698
5443,"Dance",-5.001
5444,"Dance",-4.617
5445,"Dance",-8.621
5446,"Dance",-6.482
5447,"Dance",-6.328
5448,"Dance",-4.992
5449,"Dance",-6.495
5450,"Dance",-4.696
5451,"Dance",-7.229
5452,"Dance",-8.577
5453,"Dance",-1.936
5454,"Dance",-5.58
5455,"Dance",-6.967
5456,"Dance",-3.532
5457,"Dance",-5.172
5458,"Dance",-5.71
5459,"Dance",-6.316
5460,"Dance",-4.094
5461,"Dance",-3.963
5462,"Dance",-4.012
5463,"Dance",-6.173
5464,"Dance",-13.654
5465,"Dance",-5.161
5466,"Dance",-3.941
5467,"Dance",-7.574
5468,"Dance",-2.765
5469,"Dance",-6.004
5470,"Dance",-5.614
5471,"Dance",-7.621
5472,"Dance",-11
5473,"Dance",-9.125
5474,"Dance",-8.022
5475,"Dance",-5.756
5476,"Dance",-3.536
5477,"Dance",-5.386
5478,"Dance",-7.802
5479,"Dance",-5.849
5480,"Dance",-6.788
5481,"Dance",-5.103
5482,"Dance",-6.667
5483,"Dance",-5.768
5484,"Dance",-15.474
5485,"Dance",-5.106
5486,"Dance",-5.539
5487,"Dance",-5.8
5488,"Dance",-2.212
5489,"Dance",-6.986
5490,"Dance",-9.335
5491,"Dance",-3.975
5492,"Dance",-3.258
5493,"Dance",-4.715
5494,"Dance",-5.347
5495,"Dance",-4.266
5496,"Dance",-3.272
5497,"Dance",-3.225
5498,"Dance",-4.99
5499,"Dance",-6.458
5500,"Dance",-6.811
5501,"Dance",-8.166
5502,"Dance",-4.262
5503,"Dance",-6.567
5504,"Dance",-4.683
5505,"Dance",-8.462
5506,"Dance",-6.055
5507,"Dance",-6.987
5508,"Dance",-5.55
5509,"Dance",-5.289
5510,"Dance",-4.481
5511,"Dance",-5.124
5512,"Dance",-4.581
5513,"Dance",-6.505
5514,"Dance",-4.591
5515,"Dance",-7.043
5516,"Dance",-7.084
5517,"Dance",-5.026
5518,"Dance",-6.438
5519,"Dance",-5.432
5520,"Dance",-7.575
5521,"Dance",-8.473
5522,"Dance",-8.576
5523,"Dance",-4.589
5524,"Dance",-5.975
5525,"Dance",-7.926
5526,"Dance",-5.801
5527,"Dance",-5.974
5528,"Dance",-9.666
5529,"Dance",-6.044
5530,"Dance",-6.761
5531,"Dance",-6.861
5532,"Dance",-5.01
5533,"Dance",-11.687
5534,"Dance",-7.546
5535,"Dance",-2.061
5536,"Dance",-5.784
5537,"Dance",-3.175
5538,"Dance",-4.239
5539,"Dance",-4.514
5540,"Dance",-5.882
5541,"Dance",-5.799
5542,"Dance",-5.335
5543,"Dance",-7.711
5544,"Dance",-6.691
5545,"Dance",-10.146
5546,"Dance",-6.357
5547,"Dance",-4.592
5548,"Dance",-5.532
5549,"Dance",-8.489
5550,"Dance",-4.885
5551,"Dance",-7.825
5552,"Dance",-5.528
5553,"Dance",-7.499
5554,"Dance",-1.794
5555,"Dance",-6.471
5556,"Dance",-6.32
5557,"Dance",-4.582
5558,"Dance",-6.332
5559,"Dance",-12.205
5560,"Dance",-7.547
5561,"Dance",-3.67
5562,"Dance",-4.171
5563,"Dance",-6.763
5564,"Dance",-5.228
5565,"Dance",-5.428
5566,"Dance",-8.025
5567,"Dance",-7.191
5568,"Dance",-8.412
5569,"Dance",-4.466
5570,"Dance",-6.435
5571,"Dance",-4.761
5572,"Dance",-5.612
5573,"Dance",-7.231
5574,"Dance",-6.404
5575,"Dance",-7.148
5576,"Dance",-6.602
5577,"Dance",-13.712
5578,"Dance",-6.152
5579,"Dance",-2.983
5580,"Dance",-7.779
5581,"Dance",-6.774
5582,"Dance",-8.876
5583,"Dance",-6.011
5584,"Dance",-5.256
5585,"Dance",-6.269
5586,"Dance",-10.38
5587,"Dance",-4.025
5588,"Dance",-5.668
5589,"Dance",-5.581
5590,"Dance",-6.048
5591,"Dance",-9.448
5592,"Dance",-4.518
5593,"Dance",-4.282
5594,"Dance",-4.155
5595,"Dance",-6.241
5596,"Dance",-7.028
5597,"Dance",-4.123
5598,"Dance",-6.016
5599,"Dance",-9.044
5600,"Dance",-3.377
5601,"Dance",-2.441
5602,"Dance",-5.146
5603,"Dance",-9.626
5604,"Dance",-9.092
5605,"Dance",-4.732
5606,"Dance",-6.08
5607,"Dance",-7.551
5608,"Dance",-4.888
5609,"Dance",-6.494
5610,"Dance",-12.371
5611,"Dance",-6.371
5612,"Dance",-6.49
5613,"Dance",-3.821
5614,"Dance",-4.939
5615,"Dance",-5.132
5616,"Dance",-3.793
5617,"Dance",-4.203
5618,"Dance",-6.179
5619,"Dance",-5.407
5620,"Dance",-7.91
5621,"Dance",-8.434
5622,"Dance",-3.997
5623,"Dance",-5.694
5624,"Dance",-5.423
5625,"Dance",-13.442
5626,"Dance",-6.631
5627,"Dance",-4.6
5628,"Dance",-6.398
5629,"Dance",-6.837
5630,"Dance",-5.88
5631,"Dance",-10.018
5632,"Dance",-6.229
5633,"Dance",-5.022
5634,"Dance",-6.564
5635,"Dance",-4.687
5636,"Dance",-3.005
5637,"Dance",-6.357
5638,"Dance",-4.429
5639,"Dance",-6.436
5640,"Dance",-4.386
5641,"Dance",-5.459
5642,"Dance",-11.125
5643,"Dance",-5.069
5644,"Dance",-11.953
5645,"Dance",-5.059
5646,"Dance",-5.337
5647,"Dance",-13.17
5648,"Dance",-7.772
5649,"Dance",-3.011
5650,"Dance",-4.609
5651,"Dance",-5.651
5652,"Dance",-3.889
5653,"Dance",-8.274
5654,"Dance",-6.12
5655,"Dance",-11.77
5656,"Dance",-4.015
5657,"Dance",-7.119
5658,"Dance",-12.963
5659,"Dance",-8.1
5660,"Dance",-11.119
5661,"Dance",-4.696
5662,"Dance",-5.696
5663,"Dance",-6.161
5664,"Dance",-3.279
5665,"Dance",-7.335
5666,"Dance",-8.937
5667,"Dance",-6.758
5668,"Dance",-6.858
5669,"Dance",-5.138
5670,"Dance",-4.515
5671,"Dance",-7.602
5672,"Dance",-5.388
5673,"Dance",-10.599
5674,"Dance",-4.16
5675,"Dance",-4.895
5676,"Dance",-4.932
5677,"Dance",-3.696
5678,"Dance",-7.293
5679,"Dance",-3.843
5680,"Dance",-4.221
5681,"Dance",-5.853
5682,"Dance",-5.957
5683,"Dance",-11.5
5684,"Dance",-6.054
5685,"Dance",-8.064
5686,"Dance",-4.786
5687,"Dance",-2.404
5688,"Dance",-5.155
5689,"Dance",-5.59
5690,"Dance",-6.63
5691,"Dance",-4.467
5692,"Dance",-8.395
5693,"Dance",-7.764
5694,"Dance",-3.899
5695,"Dance",-4.466
5696,"Dance",-2.59
5697,"Dance",-5.089
5698,"Dance",-7.408
5699,"Dance",-4.056
5700,"Dance",-7.268
5701,"Dance",-6.273
5702,"Dance",-8.166
5703,"Dance",-2.166
5704,"Dance",-6.16
5705,"Dance",-7.818
5706,"Dance",-6.243
5707,"Dance",-8.107
5708,"Dance",-5.73
5709,"Dance",-4.108
5710,"Dance",-5.408
5711,"Dance",-3.399
5712,"Dance",-4.893
5713,"Dance",-2.778
5714,"Dance",-5.172
5715,"Dance",-4.701
5716,"Dance",-5.108
5717,"Dance",-5.458
5718,"Dance",-4.385
5719,"Dance",-4.273
5720,"Dance",-5.592
5721,"Dance",-1.366
5722,"Dance",-3.489
5723,"Dance",-5.414
5724,"Dance",-3.638
5725,"Dance",-5.832
5726,"Dance",-3.807
5727,"Dance",-3.598
5728,"Dance",-7.566
5729,"Dance",-5.997
5730,"Dance",-7.756
5731,"Dance",-6.361
5732,"Dance",-2.988
5733,"Dance",-3.183
5734,"Dance",-4.536
5735,"Dance",-2.931
5736,"Dance",-3.896
5737,"Dance",-5.604
5738,"Dance",-7.643
5739,"Dance",-6.277
5740,"Dance",-2.754
5741,"Dance",-5.762
5742,"Dance",-4.921
5743,"Dance",-5.105
5744,"Dance",-4.011
5745,"Dance",-4.579
5746,"Dance",-6.349
5747,"Dance",-7.357
5748,"Dance",-5.445
5749,"Dance",-6.024
5750,"Dance",-2.884
5751,"Dance",-7.321
5752,"Dance",-5.103
5753,"Dance",-6.88
5754,"Dance",-3.467
5755,"Dance",-4.527
5756,"Dance",-3.854
5757,"Dance",-4.516
5758,"Dance",-3.812
5759,"Dance",-3.153
5760,"Dance",-6.544
5761,"Dance",-13.084
5762,"Dance",-4.826
5763,"Dance",-6.473
5764,"Dance",-4.907
5765,"Dance",-4.309
5766,"Dance",-7.237
5767,"Dance",-3.072
5768,"Dance",-7.061
5769,"Dance",-5.856
5770,"Dance",-4.576
5771,"Dance",-4.493
5772,"Dance",-4.487
5773,"Dance",-4.752
5774,"Dance",-5.815
5775,"Dance",-5.735
5776,"Dance",-7.817
5777,"Dance",-9.955
5778,"Dance",-5.696
5779,"Dance",-7.573
5780,"Dance",-4.849
5781,"Dance",-5.131
5782,"Dance",-3.933
5783,"Dance",-5.939
5784,"Dance",-3.314
5785,"Dance",-5.136
5786,"Dance",-8.724
5787,"Dance",-6.576
5788,"Dance",-6.958
5789,"Dance",-1.796
5790,"Dance",-4.27
5791,"Dance",-6.959
5792,"Dance",-8.758
5793,"Dance",-2.388
5794,"Dance",-5.66
5795,"Dance",-12.159
5796,"Dance",-4.862
5797,"Dance",-5.804
5798,"Dance",-7.384
5799,"Dance",-2.038
5800,"Dance",-4.587
5801,"Dance",-5.913
5802,"Dance",-13.497
5803,"Dance",-5.236
5804,"Dance",-2.578
5805,"Dance",-5.642
5806,"Dance",-9.239
5807,"Dance",-5.629
5808,"Dance",-7.933
5809,"Dance",-10.043
5810,"Dance",-7.984
5811,"Dance",-3.773
5812,"Dance",-3.534
5813,"Dance",-3.547
5814,"Dance",-8.012
5815,"Dance",-11.381
5816,"Dance",-5.642
5817,"Dance",-3.968
5818,"Dance",-5.273
5819,"Dance",-7.61
5820,"Dance",-7.616
5821,"Dance",-7.439
5822,"Dance",-6.592
5823,"Dance",-3.149
5824,"Dance",-10.032
5825,"Dance",-4.241
5826,"Dance",-3.058
5827,"Dance",-3.27
5828,"Dance",-6.573
5829,"Dance",-5.103
5830,"Dance",-8.169
5831,"Dance",-7.375
5832,"Dance",-8.571
5833,"Dance",-4.3
5834,"Dance",-5.755
5835,"Dance",-7.061
5836,"Dance",-6.909
5837,"Dance",-4.605
5838,"Dance",-5.293
5839,"Dance",-5.995
5840,"Dance",-5.452
5841,"Dance",-8.932
5842,"Dance",-4.066
5843,"Dance",-6.509
5844,"Dance",-11.138
5845,"Dance",-4.393
5846,"Dance",-3.252
5847,"Dance",-4.886
5848,"Dance",-12.467
5849,"Dance",-5.359
5850,"Dance",-2.879
5851,"Dance",-5.15
5852,"Dance",-6.096
5853,"Dance",-11.379
5854,"Dance",-6.141
5855,"Dance",-9.207
5856,"Dance",-4.934
5857,"Dance",-5.862
5858,"Dance",-6.74
5859,"Dance",-5.652
5860,"Dance",-4.934
5861,"Dance",-5.752
5862,"Dance",-5.192
5863,"Dance",-8.708
5864,"Dance",-2.857
5865,"Dance",-6.288
5866,"Dance",-5.824
5867,"Dance",-6.069
5868,"Dance",-4.966
5869,"Dance",-10.162
5870,"Dance",-5.361
5871,"Dance",-3.865
5872,"Dance",-4.99
5873,"Dance",-8.012
5874,"Dance",-7.57
5875,"Dance",-5.959
5876,"Dance",-8.804
5877,"Dance",-9.025
5878,"Dance",-4.612
5879,"Dance",-3.728
5880,"Dance",-8.813
5881,"Dance",-4.871
5882,"Dance",-4.595
5883,"Dance",-6.099
5884,"Dance",-4.209
5885,"Dance",-4.65
5886,"Dance",-4.378
5887,"Dance",-5.095
5888,"Dance",-5.139
5889,"Dance",-3.48
5890,"Dance",-7.322
5891,"Dance",-4.477
5892,"Dance",-6.757
5893,"Dance",-4.985
5894,"Dance",-8.001
5895,"Dance",-7.002
5896,"Dance",-8.512
5897,"Dance",-14.733
5898,"Dance",-6.088
5899,"Dance",-4.155
5900,"Dance",-6.746
5901,"Dance",-2.92
5902,"Dance",-8.231
5903,"Dance",-9.487
5904,"Dance",-9.033
5905,"Dance",-5.989
5906,"Dance",-4.107
5907,"Dance",-3.449
5908,"Dance",-4.716
5909,"Dance",-5.075
5910,"Dance",-5.699
5911,"Dance",-7.876
5912,"Dance",-5.881
5913,"Dance",-13.59
5914,"Dance",-4.366
5915,"Dance",-3.986
5916,"Dance",-7.075
5917,"Dance",-6.029
5918,"Dance",-3.47
5919,"Dance",-6.223
5920,"Dance",-6.269
5921,"Dance",-9.583
5922,"Dance",-10.082
5923,"Dance",-6.477
5924,"Dance",-7.272
5925,"Dance",-10.419
5926,"Dance",-8.577
5927,"Dance",-3.292
5928,"Dance",-8.865
5929,"Dance",-4.523
5930,"Dance",-3.995
5931,"Dance",-4.401
5932,"Dance",-10.136
5933,"Dance",-7.509
5934,"Dance",-7.871
5935,"Dance",-10.503
5936,"Dance",-8.616
5937,"Dance",-3.849
5938,"Dance",-3.771
5939,"Dance",-6.594
5940,"Dance",-6.544
5941,"Dance",-8.838
5942,"Dance",-3.366
5943,"Dance",-4.684
5944,"Dance",-10.857
5945,"Dance",-13.52
5946,"Dance",-4.644
5947,"Dance",-3.988
5948,"Dance",-3.911
5949,"Dance",-6.544
5950,"Dance",-5.625
5951,"Dance",-7.259
5952,"Dance",-8.313
5953,"Dance",-7.523
5954,"Dance",-3.248
5955,"Dance",-3.552
5956,"Dance",-8.32
5957,"Dance",-5.058
5958,"Dance",-5.143
5959,"Dance",-7.288
5960,"Dance",-5.314
5961,"Dance",-5.461
5962,"Dance",-9.429
5963,"Dance",-8.872
5964,"Dance",-8.555
5965,"Dance",-4.517
5966,"Dance",-5.41
5967,"Dance",-7.999
5968,"Dance",-6.185
5969,"Dance",-3.606
5970,"Dance",-3.134
5971,"Dance",-5.867
5972,"Dance",-5.709
5973,"Dance",-2.299
5974,"Dance",-3.694
5975,"Dance",-5.848
5976,"Dance",-4.321
5977,"Dance",-7.25
5978,"Dance",-7.643
5979,"Dance",-9.472
5980,"Dance",-4.68
5981,"Dance",-2.101
5982,"Dance",-11.437
5983,"Dance",-16.048
5984,"Dance",-5.985
5985,"Dance",-4.147
5986,"Dance",-4.626
5987,"Dance",-6.94
5988,"Dance",-6.814
5989,"Dance",-2.854
5990,"Dance",-6.682
5991,"Dance",-6.899
5992,"Dance",-9.423
5993,"Dance",-5.866
5994,"Dance",-15.572
5995,"Dance",-5.383
5996,"Dance",-3.635
5997,"Dance",-4.864
5998,"Dance",-1.73
5999,"Dance",-7.482
6000,"Dance",-5.274
6001,"Dance",-10.802
6002,"Dance",-11.98
6003,"Dance",-5.806
6004,"Dance",-4.456
6005,"Dance",-4.484
6006,"Dance",-4.162
6007,"Dance",-10.834
